"id","from","to","createdAt","updatedAt"
3050,디멘도네정10밀리그램(도네페질염산염수화물)_(10.43mg/1정),dimendone tablet 10mg (donepezil hydrochloride hydrate)_(10.43mg/1 tablet),2021-04-19 17:15:51.916 +0700,2021-04-19 17:15:51.916 +0700
3055,훼리탑액(글루콘산제이철나트륨복염)_(0.1775g/10ml),ferrytop solution (double sodium ferric gluconate)_(0.1775g/10ml),2021-04-19 17:15:53.132 +0700,2021-04-19 17:15:53.132 +0700
3061,테로파정(티로프라미드염산염)_(0.1g/1정),teropa tablet (tyropramid hydrochloride)_(0.1g/1 tablet),2021-04-19 17:15:54.513 +0700,2021-04-19 17:15:54.513 +0700
3079,리코몬주사액프리필드시린지2000아이유(재조합인에리스로포이에틴)_(2ki.u/0.3ml),rico-driven injection prefilled syringe 2000 iu (the recombinant erythropoietin) _ (2ki.u / 0.3ml),2021-04-19 17:15:58.635 +0700,2021-04-19 17:15:58.635 +0700
3088,실로스탄씨알정100밀리그램(실로스타졸)_(0.1g/1정),silostan seed 100mg (cilostazol)_(0.1g/1tablet),2021-04-19 17:16:01.182 +0700,2021-04-19 17:16:01.182 +0700
3090,레보디핀정5밀리그램(에스암로디핀베실산염이수화물)_(7.38mg/1정),levodipine tablet 5mg (samlodipine besylate dihydrate)_(7.38mg/1 tablet),2021-04-19 17:16:01.579 +0700,2021-04-19 17:16:01.579 +0700
3094,바소니카정(구연산니카메테이트),basonica tablet (citric acid nickametate),2021-04-19 17:16:02.660 +0700,2021-04-19 17:16:02.660 +0700
3101,솔비놀캅셀(소브레롤),solbinol capsule (sobrerol),2021-04-19 17:16:04.275 +0700,2021-04-19 17:16:04.275 +0700
3115,디쿠아프리점안액(디쿠아포솔나트륨)_(0.15g/5ml),diqua free eye drop (diquafosol sodium)_(0.15g/5ml),2021-04-19 17:16:07.564 +0700,2021-04-19 17:16:07.564 +0700
3076,프레브이액(프레드니카르베이트)_(50mg/20g),prev liquid (prednicarbate)_(50mg/20g),2021-04-19 17:15:58.009 +0700,2021-04-19 17:15:58.009 +0700
3107,프로산0.3%점안액(히알루론산나트륨)_(1.65mg/0.55ml),proic acid 0.3% eye drops (sodium hyaluronate)_(1.65mg/0.55ml),2021-04-19 17:16:05.682 +0700,2021-04-19 17:16:05.682 +0700
3109,글로베타메타손주(베타메타손포스페이트나트륨)_(5.2mg/1ml),globetamethasone drink (sodium betamethasone phosphate)_(5.2mg/1ml),2021-04-19 17:16:06.167 +0700,2021-04-19 17:16:06.167 +0700
3117,에스비르정(테노포비르디소프록실)_(0.245g/1정),svir tablet (tenofovirdisoproxil)_(0.245g/1 tablet),2021-04-19 17:16:08.178 +0700,2021-04-19 17:16:08.178 +0700
3104,타박신주2.25그램(피페라실린나트륨.타조박탐나트륨)_(1병),"2.25 grams of bruise wine (sodium piperacillin, sodium tazobactam)_(1 bottle)",2021-04-19 17:16:04.905 +0700,2021-04-19 17:16:04.905 +0700
3118,아주세프라딘캅셀500밀리그람[수출명:보프라딘캅셀500밀리그람(세프라딘수화물)]_(0.5g/1캡슐),aju cepridine capsule 500 mg [export name: bopradin capsule 500 mg (cepradine hydrate)]_(0.5g/1 capsule),2021-04-19 17:16:08.434 +0700,2021-04-19 17:16:08.434 +0700
3119,옥틸로정40밀리그램(옥틸로늄브롬화물)_(40mg/1정),octilo tablet 40mg (octylonium bromide)_(40mg/1 tablet),2021-04-19 17:16:08.850 +0700,2021-04-19 17:16:08.850 +0700
3120,라이트포솔점안액(디쿠아포솔나트륨)(1회용)_(13.5mg/0.45ml),light posol eye drop (diquafosol sodium) (single use)_(13.5mg/0.45ml),2021-04-19 17:16:09.249 +0700,2021-04-19 17:16:09.249 +0700
3121,졸라덱스엘에이데포주사(초산고세렐린),zoladex l-a depot injection (goserelin acetate),2021-04-19 17:16:09.560 +0700,2021-04-19 17:16:09.560 +0700
3122,옵티그린점안액(주석산브리모니딘),optigreen eye drops (brimonidine tartrate),2021-04-19 17:16:09.819 +0700,2021-04-19 17:16:09.819 +0700
3123,톨로스타정2밀리그램(톨터로딘-l-타르타르산염)_(2mg/1정),tolostar tablet 2mg (tolterodine-l-tartrate)_(2mg/1 tablet),2021-04-19 17:16:10.014 +0700,2021-04-19 17:16:10.014 +0700
3124,리비코캡슐_(1캡슐),libico capsule_(1 capsule),2021-04-19 17:16:10.270 +0700,2021-04-19 17:16:10.270 +0700
3125,류코스팀주사액프리필드시린지(재조합휠그라스팀),leukos team injection solution free-fill syringe (recombinant wheel glass team),2021-04-19 17:16:10.434 +0700,2021-04-19 17:16:10.434 +0700
3126,게이트현탁액(알마게이트),gate suspension (alma gate),2021-04-19 17:16:10.786 +0700,2021-04-19 17:16:10.786 +0700
3127,트리엔탑캡슐(트리엔틴염산염)_(0.25g/1캡슐),trientop capsule (trientine hydrochloride)_(0.25g/1 capsule),2021-04-19 17:16:11.006 +0700,2021-04-19 17:16:11.006 +0700
3128,류코카인주300(재조합인과립구콜로니자극인자),leukocaine wine 300 (recombinant granule colony stimulating factor),2021-04-19 17:16:11.248 +0700,2021-04-19 17:16:11.248 +0700
3129,테모달캡슐100밀리그램(테모졸로미드)_(0.1g/1캡슐),temodal capsule 100mg (temozolomide)_(0.1g/1 capsule),2021-04-19 17:16:11.559 +0700,2021-04-19 17:16:11.559 +0700
3130,가스터디정20㎎(파모티딘)_(20mg/1정),gasoline tablet 20mg (famotidine)_(20mg/1 tablet),2021-04-19 17:16:11.768 +0700,2021-04-19 17:16:11.768 +0700
3131,큐로스트정10밀리그램(몬테루카스트나트륨)_(10.4mg/1정),curose tablet 10mg (monterukast sodium)_(10.4mg/1 tablet),2021-04-19 17:16:11.978 +0700,2021-04-19 17:16:11.978 +0700
3132,히알루미니점안액0.18%(히알루론산나트륨)_(1.44mg/0.8ml),hyaluronic eye drops 0.18% (sodium hyaluronate)_(1.44mg/0.8ml),2021-04-19 17:16:12.171 +0700,2021-04-19 17:16:12.171 +0700
3133,한올황산미크로노마이신주120밀리그람,"120 milligrams of hanol sulfuric acid micronomysinju",2021-04-19 17:16:12.359 +0700,2021-04-19 17:16:12.359 +0700
3134,대웅로수바스타틴정20밀리그램(로수바스타틴칼슘)_(20.8mg/1정),daewoong rosuvastatin tablet 20mg (rosuvastatin calcium)_(20.8mg/1 tablet),2021-04-19 17:16:12.633 +0700,2021-04-19 17:16:12.633 +0700
3135,에제미브정(에제티미브)_(10mg/1정),ezemib tablet (ezetimibe)_(10mg/1 tablet),2021-04-19 17:16:12.948 +0700,2021-04-19 17:16:12.948 +0700
3136,도네테정10밀리그램(도네페질염산염수화물)_(10.43mg/1정),donate tablet 10mg (donepezil hydrochloride hydrate)_(10.43mg/1 tablet),2021-04-19 17:16:13.142 +0700,2021-04-19 17:16:13.142 +0700
3137,콤비플렉스주_(1000ml),combiplex wine_(1000ml),2021-04-19 17:16:13.401 +0700,2021-04-19 17:16:13.401 +0700
3138,울트라비스트듀370주사(이오프로마이드)_(23.0658g/30ml),ultra beast dew 370 injection (iopromide)_(23.0658g/30ml),2021-04-19 17:16:13.565 +0700,2021-04-19 17:16:13.565 +0700
3139,제노벨라0.18에스디점안액(히알루론산나트륨)(1회용)_(0.9mg/0.5ml),genobella 0.18 sd eye drop (sodium hyaluronate) (single use)_(0.9mg/0.5ml),2021-04-19 17:16:13.771 +0700,2021-04-19 17:16:13.771 +0700
3140,카이잘액(레보세티리진염산염)_(0.25g/500ml),kaisal solution (levocetirizine hydrochloride)_(0.25g/500ml),2021-04-19 17:16:14.070 +0700,2021-04-19 17:16:14.070 +0700
3141,보령라사길린정0.5밀리그램(라사길린메실산염)_(0.78mg/1정),boryeong rasagiline tablet 0.5mg (rasagiline mesylate)_(0.78mg/1 tablet),2021-04-19 17:16:14.326 +0700,2021-04-19 17:16:14.326 +0700
3142,코니트라캡슐(이트라코나졸),conitra capsule (itraconazole),2021-04-19 17:16:14.582 +0700,2021-04-19 17:16:14.582 +0700
3143,뉴스타젯알정10/20밀리그램_(1정),new starjet r tablet 10/20mg_(1 tablet),2021-04-19 17:16:14.793 +0700,2021-04-19 17:16:14.793 +0700
3144,액피오정15밀리그램(피오글리타존염산염)_(16.53mg/1정),ampio tablet 15mg (pioglitazone hydrochloride)_(16.53mg/1 tablet),2021-04-19 17:16:14.987 +0700,2021-04-19 17:16:14.987 +0700
3145,메피리드정(글리메피리드)_(2mg/1정),mepiride tablet (glimepiride)_(2mg/1 tablet),2021-04-19 17:16:15.254 +0700,2021-04-19 17:16:15.254 +0700
3146,이트리드정(이토프리드염산염)_(50mg/1정),itrid tablet (itopride hydrochloride)_(50mg/1 tablet),2021-04-19 17:16:15.449 +0700,2021-04-19 17:16:15.449 +0700
3147,하라쇼패취5(리바스티그민)_(2.25x2.25㎠/1매),hara show patch 5 (rivastigmine)_(2.25x2.25㎠/1sheet),2021-04-19 17:16:15.662 +0700,2021-04-19 17:16:15.662 +0700
3148,베아레인점안액0.1%(히알루론산나트륨)(1회용)_(0.8mg/0.8ml),bealane ophthalmic solution 0.1% (sodium hyaluronate) (single use)_(0.8mg/0.8ml),2021-04-19 17:16:15.862 +0700,2021-04-19 17:16:15.862 +0700
3149,테라딘정(테라조신염산염수화물)_(2.374mg/1정),terradin tablet (terazosin hydrochloride hydrate)_(2.374mg/1 tablet),2021-04-19 17:16:16.134 +0700,2021-04-19 17:16:16.134 +0700
3150,아트리주(히알루론산나트륨)_(25mg/2.5ml/관),atriju (sodium hyaluronate)_(25mg/2.5ml/tube),2021-04-19 17:16:16.484 +0700,2021-04-19 17:16:16.484 +0700
3151,듀로프렉스캡슐30밀리그램(둘록세틴염산염)_(33.7mg/1캡슐),duroprex capsule 30mg (duloxetine hydrochloride)_(33.7mg/1 capsule),2021-04-19 17:16:16.726 +0700,2021-04-19 17:16:16.726 +0700
3152,토마신점안액(토브라마이신)_(15mg/5ml),tomasin eye drop (tobramycin)_(15mg/5ml),2021-04-19 17:16:17.013 +0700,2021-04-19 17:16:17.013 +0700
3153,아모핀정(암로디핀베실산염)_(6.944mg/1정),amorphine tablet (amlodipine besylate)_(6.944mg/1 tablet),2021-04-19 17:16:17.256 +0700,2021-04-19 17:16:17.256 +0700
3154,옵살로신점안액(목시플록사신염산염),obaloxin eye drops (moxifloxacin hydrochloride),2021-04-19 17:16:17.584 +0700,2021-04-19 17:16:17.584 +0700
3155,리세드플러스정_(1정),reseed plus tablet_(1 tablet),2021-04-19 17:16:17.815 +0700,2021-04-19 17:16:17.815 +0700
3156,타리엠정10밀리그램(베포타스틴베실산염)_(10mg/1정),tarim tablet 10mg (bepotastine besylate)_(10mg/1 tablet),2021-04-19 17:16:18.027 +0700,2021-04-19 17:16:18.027 +0700
3157,히알미니-디점안액(히알루론산나트륨)(1회용)_(0.63mg/0.35ml),hyalmini-d eye drops (sodium hyaluronate) (single use)_(0.63mg/0.35ml),2021-04-19 17:16:18.282 +0700,2021-04-19 17:16:18.282 +0700
3158,세비원에이치씨티정10/40/12.5밀리그램_(1정),sebione hct tablet 10/40/12.5mg_(1 tablet),2021-04-19 17:16:18.532 +0700,2021-04-19 17:16:18.532 +0700
3159,쓰리세파악손주1g(세프트리악손나트륨수화물)_(1g/1병),"3 sepaak sonju 1g (ceftriaxone sodium hydrate)_(1g/1 bottle)",2021-04-19 17:16:18.733 +0700,2021-04-19 17:16:18.733 +0700
3160,로빈주사15밀리그람(폴리네이트칼슘)_(19.06mg/1ml),robin injection 15 milligrams (calcium polynate)_(19.06mg/1ml),2021-04-19 17:16:18.983 +0700,2021-04-19 17:16:18.983 +0700
3161,로베틴정20밀리그램(로수바스타틴칼슘)_(20.8mg/1정),robetin tablet 20mg (rosuvastatin calcium)_(20.8mg/1 tablet),2021-04-19 17:16:19.186 +0700,2021-04-19 17:16:19.186 +0700
3162,앤티사반정2.5mg(아픽사반)_(2.5mg/1정),antisaban tablet 2.5mg (apixaban)_(2.5mg/1 tablet),2021-04-19 17:16:19.452 +0700,2021-04-19 17:16:19.452 +0700
3163,크라모틴정(아목시실린·클라불란산칼륨(2:1))_(1정),"kramotin tablet (amoxicillin, clavulanate potassium (2:1))_(1 tablet)",2021-04-19 17:16:19.639 +0700,2021-04-19 17:16:19.639 +0700
3164,펜타듀르패취75μg/h(펜타닐)_(30㎠/1매),pentadur patch 75μg/h(fentanyl)_(30㎠/1sheet),2021-04-19 17:16:20.000 +0700,2021-04-19 17:16:20.000 +0700
3165,덱사코티실정(덱사메타손)_(0.75mg/1정),dexacortisil tablet (dexamethasone)_(0.75mg/1 tablet),2021-04-19 17:16:20.364 +0700,2021-04-19 17:16:20.364 +0700
3171,크로피렐정(클로피도그렐황산수소염)_(97.875mg/1정),cropirel tablet (clopidogrel hydrogen sulfate)_(97.875mg/1 tablet),2021-04-19 17:16:21.646 +0700,2021-04-19 17:16:21.646 +0700
3174,에바스틸정(에바스틴)_(10mg/1정),eva steel tablet (evastin)_(10mg/1 tablet),2021-04-19 17:16:22.420 +0700,2021-04-19 17:16:22.420 +0700
3180,에베베시타라빈주50mg/ml(시타라빈),everecitarabine 50mg/ml (cytarabine),2021-04-19 17:16:23.745 +0700,2021-04-19 17:16:23.745 +0700
3183,이텐시럽(푸마르산케토티펜),iten syrup (fumaric acid ketotifen),2021-04-19 17:16:24.408 +0700,2021-04-19 17:16:24.408 +0700
3189,"보령헤모시스지0.15%b액_(탄산수소나트륨, 367.29g/6.3l)","boryeong hemosisji 0.15%b liquid_(sodium hydrogen carbonate, 367.29g/6.3l)",2021-04-19 17:16:25.796 +0700,2021-04-19 17:16:25.796 +0700
3205,플루피드산제30밀리그램(오셀타미비르인산염)_(39.4mg/1.05g),flupid acid 30mg (oseltamivir phosphate)_(39.4mg/1.05g),2021-04-19 17:16:29.554 +0700,2021-04-19 17:16:29.554 +0700
3213,"진세프정(세푸록심악세틸)(수출명:진세프틸정,제프렉소민정)_(0.30072g/1정)","ginsef tablet (cefuroksim axetil) (export name: ginseftil tablet, jeffrexomin tablet)_(0.30072g/1 tablet)",2021-04-19 17:16:31.238 +0700,2021-04-19 17:16:31.238 +0700
3216,프라닥사캡슐150밀리그램(다비가트란에텍실레이트메실산염)_(0.17295g/1캡슐),pradaxa capsule 150mg (dabigatran etexylate mesylate)_(0.17295g/1 capsule),2021-04-19 17:16:32.182 +0700,2021-04-19 17:16:32.182 +0700
3219,엑스로탄정10/160밀리그램_(1정),xrotan tablet 10/160mg_(1 tablet),2021-04-19 17:16:32.909 +0700,2021-04-19 17:16:32.909 +0700
3221,시크렌캡슐(세파클러수화물)_(0.25g/1캡슐),cycrene capsule (sefa cler hydrate)_(0.25g/1 capsule),2021-04-19 17:16:33.249 +0700,2021-04-19 17:16:33.249 +0700
3228,새로겐타에이크림(수출명:1.안국코티더마에이2.코티더마에이3.클로트리덤4.니세스킨5.안국더마),new genta a cream (export name: 1. anguk coty derma 2.,2021-04-19 17:16:34.879 +0700,2021-04-19 17:16:34.879 +0700
3254,네오카프액(카페인시트르산염)_(1ml),neoaf solution (caffeine citrate)_(1ml),2021-04-19 17:16:41.591 +0700,2021-04-19 17:16:41.591 +0700
3256,디스테린캡슐(디아세레인)_(50mg/1캡슐),disterine capsule (diaserine)_(50mg/1 capsule),2021-04-19 17:16:42.046 +0700,2021-04-19 17:16:42.046 +0700
3261,다이아솔리드에이산0.1%,diamond solid acid 0.1%,2021-04-19 17:16:43.212 +0700,2021-04-19 17:16:43.212 +0700
3264,스트렌식주100mg/ml(아스포타제알파)_(80mg/0.8ml),strenggju 100mg/ml(aspotase alpha)_(80mg/0.8ml),2021-04-19 17:16:43.901 +0700,2021-04-19 17:16:43.901 +0700
3266,에큐민정100밀리그램(쿠에티아핀푸마르산염)_(0.11513g/1정),ecumin tablet 100mg (quethiapine fumarate)_(0.11513g/1 tablet),2021-04-19 17:16:44.415 +0700,2021-04-19 17:16:44.415 +0700
3268,세프록틸정(세프포독심프록세틸)_(0.1g/1정),ceproctyl tablet (cefpodoxim proxetyl)_(0.1g/1 tablet),2021-04-19 17:16:44.930 +0700,2021-04-19 17:16:44.930 +0700
3274,피코펜시럽(이부프로펜),picopene syrup (ibuprofen),2021-04-19 17:16:46.264 +0700,2021-04-19 17:16:46.264 +0700
3276,에포카인프리필드주10000유니트/밀리리터(재조합인에리스로포이에틴)_(10ki.u/1ml),epocaine freefield juice 10000 units/milliliter (recombinant erythropoietin)_(10ki.u/1ml),2021-04-19 17:16:46.669 +0700,2021-04-19 17:16:46.669 +0700
3295,파타아인점안액(올로파타딘염산염)_(6.66mg/6ml),pataine eye drops (olopatadine hydrochloride)_(6.66mg/6ml),2021-04-19 17:16:51.533 +0700,2021-04-19 17:16:51.533 +0700
3300,넥씨엘정40mg(에스오메프라졸마그네슘이수화물)_(43.38mg/1정),ncl tablet 40mg (someprazole magnesium dihydrate)_(43.38mg/1 tablet),2021-04-19 17:16:52.701 +0700,2021-04-19 17:16:52.701 +0700
3307,이뮤네이트주250(사람혈액응고제8인자-250iu폰빌레브란트인자로서125iu이상),"immunate 250 (human blood coagulation factor 8-250iu von willebrand factor, 125iu or more)",2021-04-19 17:16:54.658 +0700,2021-04-19 17:16:54.658 +0700
3323,행단정80mg(은행엽엑스)(수출명:toglutinetab.hubako),haengdanjeong 80mg (ginkgo leaf extract) (export name: toglutinetab.hubako),2021-04-19 17:16:58.731 +0700,2021-04-19 17:16:58.731 +0700
3343,마이폴틱장용정360밀리그램(미코페놀레이트나트륨)_(0.3848g/1정),mypotic enteric tablet 360mg (mycophenolate sodium)_(0.3848g/1 tablet),2021-04-19 17:17:03.802 +0700,2021-04-19 17:17:03.802 +0700
3357,살린헤스주,salinhes province,2021-04-19 17:17:07.324 +0700,2021-04-19 17:17:07.324 +0700
3359,피오란정30밀리그램(피오글리타존염산염)_(33.6mg/1정),pioran tablet 30mg (pioglitazone hydrochloride)_(33.6mg/1 tablet),2021-04-19 17:17:07.739 +0700,2021-04-19 17:17:07.739 +0700
3364,탈린정(탈니플루메이트)_(0.37g/1정),talin tablet (talniflumate)_(0.37g/1 tablet),2021-04-19 17:17:08.884 +0700,2021-04-19 17:17:08.884 +0700
3375,로벨리토정300/10밀리그램_(1정),robelito tablet 300/10mg_(1 tablet),2021-04-19 17:17:12.058 +0700,2021-04-19 17:17:12.058 +0700
3377,멜캄캡슐(멜록시캄)_(7.5mg/1캡슐),melcam capsule (meloxicam)_(7.5mg/1 capsule),2021-04-19 17:17:12.371 +0700,2021-04-19 17:17:12.371 +0700
3379,코자플러스정_(1정),coza plus tablet_(1 tablet),2021-04-19 17:17:12.820 +0700,2021-04-19 17:17:12.820 +0700
3385,뮤스테인캡슐200mg(아세틸시스테인)_(0.2g/1캡슐),mustein capsule 200mg (acetylcysteine)_(0.2g/1 capsule),2021-04-19 17:17:13.970 +0700,2021-04-19 17:17:13.970 +0700
3389,써티칸정0.5밀리그램(에베로리무스)_(0.5mg/1정),certican tablet 0.5mg (everolimus)_(0.5mg/1 tablet),2021-04-19 17:17:14.932 +0700,2021-04-19 17:17:14.932 +0700
3404,성광포비돈요오드액7.5%_(9g/120ml),seonggwang povidone-iodine solution 7.5%_(9g/120ml),2021-04-19 17:17:18.478 +0700,2021-04-19 17:17:18.478 +0700
3407,디어큐어점안액(디쿠아포솔나트륨)(1회용)_(13.5mg/0.45ml),deacure eye drop (diquafosol sodium) (single use)_(13.5mg/0.45ml),2021-04-19 17:17:19.189 +0700,2021-04-19 17:17:19.189 +0700
3415,오피닉정(오플록사신)_(0.1g/1정),ophinic tablet (ofloxacin)_(0.1g/1 tablet),2021-04-19 17:17:21.283 +0700,2021-04-19 17:17:21.283 +0700
3417,로렐린주사액(류프로렐린아세트산염)_(14mg/2.8ml),lorelin injection (leuprorelin acetate)_(14mg/2.8ml),2021-04-19 17:17:21.691 +0700,2021-04-19 17:17:21.691 +0700
3423,나이드크림(플루오시노니드)_(0.225g/450g),nide cream (foxinonide)_(0.225g/450g),2021-04-19 17:17:23.146 +0700,2021-04-19 17:17:23.146 +0700
3426,라푸딜정(라푸티딘)_(10mg/1정),lapudil tablet (raputidine)_(10mg/1 tablet),2021-04-19 17:17:24.012 +0700,2021-04-19 17:17:24.012 +0700
3452,한서오플록사신정100밀리그람,hanseo ofloxa shinjeong 100 milligrams,2021-04-19 17:17:30.516 +0700,2021-04-19 17:17:30.516 +0700
3461,구루메포민정500mg(메트포르민염산염)_(0.5g/1정),gourmetformin tablet 500mg (metformin hydrochloride)_(0.5g/1 tablet),2021-04-19 17:17:32.560 +0700,2021-04-19 17:17:32.560 +0700
3464,게리피드정4밀리그램(글리메피리드)_(4mg/1정),garyfeed tablet 4mg (glimepiride)_(4mg/1 tablet),2021-04-19 17:17:33.168 +0700,2021-04-19 17:17:33.168 +0700
3477,스프라이셀정20밀리그램(다사티닙)_(20mg/1정),sprycell tablet 20mg (dasatinib)_(20mg/1 tablet),2021-04-19 17:17:37.132 +0700,2021-04-19 17:17:37.132 +0700
3479,씨제이염산도파민프리믹스80mg주_(500ml),cj dopamine hydrochloride premix 80mg injection_(500ml),2021-04-19 17:17:37.630 +0700,2021-04-19 17:17:37.630 +0700
3482,루체에이치에이점안액0.15%(히알루론산나트륨)(1회용)_(0.6mg/0.4ml),luce hh ophthalmic solution 0.15% (sodium hyaluronate) (for single use)_(0.6mg/0.4ml),2021-04-19 17:17:38.340 +0700,2021-04-19 17:17:38.340 +0700
3513,무라졸크림(테르비나핀염산염)_(0.15g/15g),murazole cream (terbinafine hydrochloride)_(0.15g/15g),2021-04-19 17:17:45.625 +0700,2021-04-19 17:17:45.625 +0700
3527,트랙시반주(아토시반아세트산염)_(7.1577mg/0.9ml),traxi accompaniment (atoshiban acetate)_(7.1577mg/0.9ml),2021-04-19 17:17:49.025 +0700,2021-04-19 17:17:49.025 +0700
3533,루케어세립4밀리그램(몬테루카스트나트륨),lucare fine 4mg (monterukast sodium),2021-04-19 17:17:50.219 +0700,2021-04-19 17:17:50.219 +0700
