"id","name","createdAt","updatedAt","shortName"
333498,etidocaine,2021-07-09 10:52:51.426 +0700,2021-07-09 10:52:51.426 +0700,""
333547,fencamfamin,2021-07-09 10:52:51.442 +0700,2021-07-09 10:52:51.442 +0700,""
333600,flavoxate,2021-07-09 10:52:51.463 +0700,2021-07-09 10:52:51.463 +0700,""
333641,fluostigmine,2021-07-09 10:52:51.477 +0700,2021-07-09 10:52:51.477 +0700,""
333745,glutethimide,2021-07-09 10:52:51.519 +0700,2021-07-09 10:52:51.519 +0700,""
333799,hepatitis b immunoglobulin,2021-07-09 10:52:51.540 +0700,2021-07-09 10:52:51.540 +0700,""
333923,interferon alfacon-1,2021-07-09 10:52:51.600 +0700,2021-07-09 10:52:51.600 +0700,""
333963,iotrolan,2021-07-09 10:52:51.649 +0700,2021-07-09 10:52:51.649 +0700,""
334007,ivermectin,2021-07-09 10:52:51.667 +0700,2021-07-09 10:52:51.667 +0700,""
334057,lenograstim,2021-07-09 10:52:51.685 +0700,2021-07-09 10:52:51.685 +0700,""
334106,lithium succinate,2021-07-09 10:52:51.702 +0700,2021-07-09 10:52:51.702 +0700,""
334166,mangafodipir,2021-07-09 10:52:51.724 +0700,2021-07-09 10:52:51.724 +0700,""
334203,medrysone,2021-07-09 10:52:51.778 +0700,2021-07-09 10:52:51.778 +0700,""
334259,mercury compounds,2021-07-09 10:52:51.795 +0700,2021-07-09 10:52:51.795 +0700,""
334302,methyclothiazide,2021-07-09 10:52:51.812 +0700,2021-07-09 10:52:51.812 +0700,""
334351,microparticles of galactose,2021-07-09 10:52:51.828 +0700,2021-07-09 10:52:51.828 +0700,""
334412,mupirocin,2021-07-09 10:52:51.851 +0700,2021-07-09 10:52:51.851 +0700,""
334450,natri camphosulfonat,2021-07-09 10:52:51.862 +0700,2021-07-09 10:52:51.862 +0700,""
334493,nicotinamide,2021-07-09 10:52:51.878 +0700,2021-07-09 10:52:51.878 +0700,""
334550,nystatin,2021-07-09 10:52:51.909 +0700,2021-07-09 10:52:51.909 +0700,""
334597,oxaflozane,2021-07-09 10:52:51.920 +0700,2021-07-09 10:52:51.920 +0700,""
334694,penimepicycline,2021-07-09 10:52:51.960 +0700,2021-07-09 10:52:51.960 +0700,""
334730,phenacetin,2021-07-09 10:52:51.972 +0700,2021-07-09 10:52:51.972 +0700,""
334776,pinacidil,2021-07-09 10:52:51.987 +0700,2021-07-09 10:52:51.987 +0700,""
334829,"poliomyelitis oral, bivalent, live attenuated",2021-07-09 10:52:52.007 +0700,2021-07-09 10:52:52.007 +0700,""
334889,prilocaine,2021-07-09 10:52:52.049 +0700,2021-07-09 10:52:52.049 +0700,""
334989,raltegravir,2021-07-09 10:52:52.091 +0700,2021-07-09 10:52:52.091 +0700,""
335036,rimonabant,2021-07-09 10:52:52.115 +0700,2021-07-09 10:52:52.115 +0700,""
335079,saccharated iron oxide,2021-07-09 10:52:52.131 +0700,2021-07-09 10:52:52.131 +0700,""
335139,sipuleucel-t,2021-07-09 10:52:52.151 +0700,2021-07-09 10:52:52.151 +0700,""
335235,sulfacetamide,2021-07-09 10:52:52.186 +0700,2021-07-09 10:52:52.186 +0700,""
335275,sultopride,2021-07-09 10:52:52.204 +0700,2021-07-09 10:52:52.204 +0700,""
335314,technetium (99mtc) exametazime,2021-07-09 10:52:52.217 +0700,2021-07-09 10:52:52.217 +0700,""
335357,telavancin,2021-07-09 10:52:52.234 +0700,2021-07-09 10:52:52.234 +0700,""
335403,thallium (201tl) chloride,2021-07-09 10:52:52.251 +0700,2021-07-09 10:52:52.251 +0700,""
335452,tilactase,2021-07-09 10:52:52.270 +0700,2021-07-09 10:52:52.270 +0700,""
335487,tolazoline,2021-07-09 10:52:52.284 +0700,2021-07-09 10:52:52.284 +0700,""
335536,triclofos,2021-07-09 10:52:52.413 +0700,2021-07-09 10:52:52.413 +0700,""
335582,tulobuterol,2021-07-09 10:52:52.441 +0700,2021-07-09 10:52:52.441 +0700,""
335636,vernakalant,2021-07-09 10:52:52.493 +0700,2021-07-09 10:52:52.493 +0700,""
335682,xenon,2021-07-09 10:52:52.516 +0700,2021-07-09 10:52:52.516 +0700,""
334647,pancreozymin,2021-07-09 10:52:51.938 +0700,2021-07-09 10:52:51.938 +0700,"[""cholecystokinin""]"
333684,fumaric acid,2021-07-09 10:52:51.492 +0700,2021-07-09 10:52:51.492 +0700,"[""acid fumaric""]"
335185,sodium sulfate,2021-07-09 10:52:52.166 +0700,2021-07-09 10:52:52.166 +0700,"[""natri sulfat""]"
333335,docusate sodium,2021-07-09 10:52:51.360 +0700,2021-07-09 10:52:51.360 +0700,""
334937,protein hydrolysate,2021-07-09 10:52:52.072 +0700,2021-07-09 10:52:52.072 +0700,""
333336,dixyrazine,2021-07-09 10:52:51.360 +0700,2021-07-09 10:52:51.360 +0700,""
333396,eliglustat,2021-07-09 10:52:51.384 +0700,2021-07-09 10:52:51.384 +0700,""
333450,erlotinib,2021-07-09 10:52:51.410 +0700,2021-07-09 10:52:51.410 +0700,""
333500,etifoxine,2021-07-09 10:52:51.427 +0700,2021-07-09 10:52:51.427 +0700,""
333541,felbamate,2021-07-09 10:52:51.441 +0700,2021-07-09 10:52:51.441 +0700,""
333595,fidaxomicin,2021-07-09 10:52:51.461 +0700,2021-07-09 10:52:51.461 +0700,""
333633,fluocortolone,2021-07-09 10:52:51.475 +0700,2021-07-09 10:52:51.475 +0700,""
333679,frovatriptan,2021-07-09 10:52:51.491 +0700,2021-07-09 10:52:51.491 +0700,""
333729,glafenine,2021-07-09 10:52:51.510 +0700,2021-07-09 10:52:51.510 +0700,""
333762,gramicidin,2021-07-09 10:52:51.526 +0700,2021-07-09 10:52:51.526 +0700,""
333812,hexocyclium,2021-07-09 10:52:51.545 +0700,2021-07-09 10:52:51.545 +0700,""
333845,hydroxocobalamin,2021-07-09 10:52:51.563 +0700,2021-07-09 10:52:51.563 +0700,""
333891,indacaterol,2021-07-09 10:52:51.581 +0700,2021-07-09 10:52:51.581 +0700,""
333939,iodine (125i) cc49-monoclonal antibody,2021-07-09 10:52:51.607 +0700,2021-07-09 10:52:51.607 +0700,""
333985,isocarboxazid,2021-07-09 10:52:51.659 +0700,2021-07-09 10:52:51.659 +0700,""
334047,lapatinib,2021-07-09 10:52:51.682 +0700,2021-07-09 10:52:51.682 +0700,""
334094,linopirdine,2021-07-09 10:52:51.697 +0700,2021-07-09 10:52:51.697 +0700,""
334146,magnesi glutamat,2021-07-09 10:52:51.719 +0700,2021-07-09 10:52:51.719 +0700,""
334199,medical air,2021-07-09 10:52:51.774 +0700,2021-07-09 10:52:51.774 +0700,""
334249,mepyramine,2021-07-09 10:52:51.792 +0700,2021-07-09 10:52:51.792 +0700,""
334271,metahexamide,2021-07-09 10:52:51.802 +0700,2021-07-09 10:52:51.802 +0700,""
334329,metildigoxin,2021-07-09 10:52:51.823 +0700,2021-07-09 10:52:51.823 +0700,""
334385,molindone,2021-07-09 10:52:51.839 +0700,2021-07-09 10:52:51.839 +0700,""
334433,naltrexone,2021-07-09 10:52:51.859 +0700,2021-07-09 10:52:51.859 +0700,""
334473,netilmicin,2021-07-09 10:52:51.873 +0700,2021-07-09 10:52:51.873 +0700,""
334542,norfloxacin,2021-07-09 10:52:51.902 +0700,2021-07-09 10:52:51.902 +0700,""
334591,others,2021-07-09 10:52:51.918 +0700,2021-07-09 10:52:51.918 +0700,""
334628,oxymetholone,2021-07-09 10:52:51.933 +0700,2021-07-09 10:52:51.933 +0700,""
334715,pergolide,2021-07-09 10:52:51.965 +0700,2021-07-09 10:52:51.965 +0700,""
334772,picotamide,2021-07-09 10:52:51.986 +0700,2021-07-09 10:52:51.986 +0700,""
334840,polysorbate,2021-07-09 10:52:52.009 +0700,2021-07-09 10:52:52.009 +0700,""
334878,prednimustine,2021-07-09 10:52:52.047 +0700,2021-07-09 10:52:52.047 +0700,""
334943,protriptyline,2021-07-09 10:52:52.078 +0700,2021-07-09 10:52:52.078 +0700,""
334986,racecadotril,2021-07-09 10:52:52.090 +0700,2021-07-09 10:52:52.090 +0700,""
335041,risperidone,2021-07-09 10:52:52.116 +0700,2021-07-09 10:52:52.116 +0700,""
335103,secnidazole,2021-07-09 10:52:52.137 +0700,2021-07-09 10:52:52.137 +0700,""
335134,simethicon,2021-07-09 10:52:52.149 +0700,2021-07-09 10:52:52.149 +0700,""
335203,spironolactone,2021-07-09 10:52:52.171 +0700,2021-07-09 10:52:52.171 +0700,""
335250,sulfametoxydiazine,2021-07-09 10:52:52.191 +0700,2021-07-09 10:52:52.191 +0700,""
335308,technetium (99mtc) depreotide,2021-07-09 10:52:52.216 +0700,2021-07-09 10:52:52.216 +0700,""
335373,tenoxicam,2021-07-09 10:52:52.236 +0700,2021-07-09 10:52:52.236 +0700,""
335420,thonzylamine,2021-07-09 10:52:52.256 +0700,2021-07-09 10:52:52.256 +0700,""
335478,tizanidine,2021-07-09 10:52:52.278 +0700,2021-07-09 10:52:52.278 +0700,""
335524,treprostinil,2021-07-09 10:52:52.363 +0700,2021-07-09 10:52:52.363 +0700,""
335567,tromantadine,2021-07-09 10:52:52.434 +0700,2021-07-09 10:52:52.434 +0700,""
335630,velpatasvir,2021-07-09 10:52:52.484 +0700,2021-07-09 10:52:52.484 +0700,""
335674,voriconazole,2021-07-09 10:52:52.513 +0700,2021-07-09 10:52:52.513 +0700,""
335729,bacillus subtilis,2021-07-09 10:52:52.529 +0700,2021-07-09 10:52:52.529 +0700,""
334658,paracetamol,2021-07-09 10:52:51.947 +0700,2021-07-09 10:52:51.947 +0700,"[""acetaminophen"", ""acetaminofen""]"
333337,dofetilide,2021-07-09 10:52:51.360 +0700,2021-07-09 10:52:51.360 +0700,""
333387,efalizumab,2021-07-09 10:52:51.381 +0700,2021-07-09 10:52:51.381 +0700,""
333444,ergometrine,2021-07-09 10:52:51.409 +0700,2021-07-09 10:52:51.409 +0700,""
333493,ethyl loflazepate,2021-07-09 10:52:51.425 +0700,2021-07-09 10:52:51.425 +0700,""
333549,fenfluramine,2021-07-09 10:52:51.443 +0700,2021-07-09 10:52:51.443 +0700,""
333601,flecainide,2021-07-09 10:52:51.463 +0700,2021-07-09 10:52:51.463 +0700,""
333646,fluphenazine,2021-07-09 10:52:51.479 +0700,2021-07-09 10:52:51.479 +0700,""
333692,gadodiamide,2021-07-09 10:52:51.494 +0700,2021-07-09 10:52:51.494 +0700,""
333770,guaiazulen,2021-07-09 10:52:51.529 +0700,2021-07-09 10:52:51.529 +0700,""
333820,histidin,2021-07-09 10:52:51.548 +0700,2021-07-09 10:52:51.548 +0700,""
333861,ibrutinib,2021-07-09 10:52:51.570 +0700,2021-07-09 10:52:51.570 +0700,""
333907,indoramin,2021-07-09 10:52:51.590 +0700,2021-07-09 10:52:51.590 +0700,""
334016,kebuzone,2021-07-09 10:52:51.671 +0700,2021-07-09 10:52:51.671 +0700,""
334066,levamisole,2021-07-09 10:52:51.688 +0700,2021-07-09 10:52:51.688 +0700,""
334112,lomitapide,2021-07-09 10:52:51.704 +0700,2021-07-09 10:52:51.704 +0700,""
334157,magnesium oxide,2021-07-09 10:52:51.722 +0700,2021-07-09 10:52:51.722 +0700,""
334201,medrogestone,2021-07-09 10:52:51.777 +0700,2021-07-09 10:52:51.777 +0700,""
334253,mercaptopurine,2021-07-09 10:52:51.794 +0700,2021-07-09 10:52:51.794 +0700,""
334360,miglustat,2021-07-09 10:52:51.830 +0700,2021-07-09 10:52:51.830 +0700,""
334413,muromonab-cd3,2021-07-09 10:52:51.851 +0700,2021-07-09 10:52:51.851 +0700,""
334447,natri ascorbat,2021-07-09 10:52:51.861 +0700,2021-07-09 10:52:51.861 +0700,""
334544,nortriptyline,2021-07-09 10:52:51.905 +0700,2021-07-09 10:52:51.905 +0700,""
334595,oxaceprol,2021-07-09 10:52:51.920 +0700,2021-07-09 10:52:51.920 +0700,""
334692,penicilamin,2021-07-09 10:52:51.960 +0700,2021-07-09 10:52:51.960 +0700,""
334733,phenazopyridine,2021-07-09 10:52:51.974 +0700,2021-07-09 10:52:51.974 +0700,""
334775,pimozide,2021-07-09 10:52:51.987 +0700,2021-07-09 10:52:51.987 +0700,""
334822,"pneumococcus, purified polysaccharides antigen conjugated",2021-07-09 10:52:52.004 +0700,2021-07-09 10:52:52.004 +0700,""
334892,pristinamycin,2021-07-09 10:52:52.049 +0700,2021-07-09 10:52:52.049 +0700,""
334924,propiomazine,2021-07-09 10:52:52.064 +0700,2021-07-09 10:52:52.064 +0700,""
334978,quinisocaine,2021-07-09 10:52:52.087 +0700,2021-07-09 10:52:52.087 +0700,""
335010,rescinnamine,2021-07-09 10:52:52.103 +0700,2021-07-09 10:52:52.103 +0700,""
335057,ronifibrate,2021-07-09 10:52:52.120 +0700,2021-07-09 10:52:52.120 +0700,""
335084,salbutamol,2021-07-09 10:52:52.132 +0700,2021-07-09 10:52:52.132 +0700,""
335135,simfibrate,2021-07-09 10:52:52.150 +0700,2021-07-09 10:52:52.150 +0700,""
335232,sulbentine,2021-07-09 10:52:52.184 +0700,2021-07-09 10:52:52.184 +0700,""
335269,sulodexide,2021-07-09 10:52:52.202 +0700,2021-07-09 10:52:52.202 +0700,""
335325,technetium (99mtc) medronic acid,2021-07-09 10:52:52.219 +0700,2021-07-09 10:52:52.219 +0700,""
335348,technetium (99mtc) votumumab,2021-07-09 10:52:52.231 +0700,2021-07-09 10:52:52.231 +0700,""
335397,tetragalacturonic acid hydroxymethylester,2021-07-09 10:52:52.249 +0700,2021-07-09 10:52:52.249 +0700,""
335445,ticlatone,2021-07-09 10:52:52.269 +0700,2021-07-09 10:52:52.269 +0700,""
335501,tonacozin mesylat,2021-07-09 10:52:52.287 +0700,2021-07-09 10:52:52.287 +0700,""
335552,trimethadione,2021-07-09 10:52:52.420 +0700,2021-07-09 10:52:52.420 +0700,""
335584,tymazoline,2021-07-09 10:52:52.443 +0700,2021-07-09 10:52:52.443 +0700,""
335635,veratrum,2021-07-09 10:52:52.493 +0700,2021-07-09 10:52:52.493 +0700,""
335688,xipamide,2021-07-09 10:52:52.518 +0700,2021-07-09 10:52:52.518 +0700,""
334309,methyldopa,2021-07-09 10:52:51.814 +0700,2021-07-09 10:52:51.814 +0700,"[""racemic""]"
334496,nicotinyl alcohol,2021-07-09 10:52:51.878 +0700,2021-07-09 10:52:51.878 +0700,"[""pyridylcarbinol""]"
334645,pamidronic acid,2021-07-09 10:52:51.937 +0700,2021-07-09 10:52:51.937 +0700,"[""acid pamidronic""]"
333972,ipratropium bromide,2021-07-09 10:52:51.652 +0700,2021-07-09 10:52:51.652 +0700,"[""ipratropium""]"
335181,sodium salicylate,2021-07-09 10:52:52.165 +0700,2021-07-09 10:52:52.165 +0700,"[""natri salicylate""]"
333430,epirubicin,2021-07-09 10:52:51.403 +0700,2021-07-09 10:52:51.403 +0700,""
333475,ethacizine,2021-07-09 10:52:51.419 +0700,2021-07-09 10:52:51.419 +0700,""
333531,famotidine,2021-07-09 10:52:51.438 +0700,2021-07-09 10:52:51.438 +0700,""
333566,fenyramidol,2021-07-09 10:52:51.451 +0700,2021-07-09 10:52:51.451 +0700,""
333618,fludroxycortide,2021-07-09 10:52:51.471 +0700,2021-07-09 10:52:51.471 +0700,""
333663,fomepizole,2021-07-09 10:52:51.485 +0700,2021-07-09 10:52:51.485 +0700,""
333719,gemifloxacin,2021-07-09 10:52:51.506 +0700,2021-07-09 10:52:51.506 +0700,""
333804,hetacillin,2021-07-09 10:52:51.542 +0700,2021-07-09 10:52:51.542 +0700,""
333837,hydrocortisone buteprate,2021-07-09 10:52:51.560 +0700,2021-07-09 10:52:51.560 +0700,""
333883,imipenem,2021-07-09 10:52:51.579 +0700,2021-07-09 10:52:51.579 +0700,""
333931,iobenguane (131i),2021-07-09 10:52:51.603 +0700,2021-07-09 10:52:51.603 +0700,""
333959,iopentol,2021-07-09 10:52:51.647 +0700,2021-07-09 10:52:51.647 +0700,""
334003,itraconazole,2021-07-09 10:52:51.666 +0700,2021-07-09 10:52:51.666 +0700,""
334044,lansoprazole,2021-07-09 10:52:51.679 +0700,2021-07-09 10:52:51.679 +0700,""
334078,levonorgestrel,2021-07-09 10:52:51.693 +0700,2021-07-09 10:52:51.693 +0700,""
334127,losartan,2021-07-09 10:52:51.713 +0700,2021-07-09 10:52:51.713 +0700,""
334172,maprotiline,2021-07-09 10:52:51.745 +0700,2021-07-09 10:52:51.745 +0700,""
334231,"meningococcus c, purified polysaccharides antigen conjugated",2021-07-09 10:52:51.788 +0700,2021-07-09 10:52:51.788 +0700,""
334280,methantheline,2021-07-09 10:52:51.805 +0700,2021-07-09 10:52:51.805 +0700,""
334322,methyltestosterone,2021-07-09 10:52:51.820 +0700,2021-07-09 10:52:51.820 +0700,""
334370,mirtazapine,2021-07-09 10:52:51.836 +0700,2021-07-09 10:52:51.836 +0700,""
334441,naratriptan,2021-07-09 10:52:51.860 +0700,2021-07-09 10:52:51.860 +0700,""
334486,niclosamide,2021-07-09 10:52:51.874 +0700,2021-07-09 10:52:51.874 +0700,""
334525,nitrofurantoin,2021-07-09 10:52:51.896 +0700,2021-07-09 10:52:51.896 +0700,""
334575,oprelvekin,2021-07-09 10:52:51.914 +0700,2021-07-09 10:52:51.914 +0700,""
334613,oxolamine,2021-07-09 10:52:51.931 +0700,2021-07-09 10:52:51.931 +0700,""
334664,parathyroid hormone,2021-07-09 10:52:51.949 +0700,2021-07-09 10:52:51.949 +0700,""
334716,perhexiline,2021-07-09 10:52:51.966 +0700,2021-07-09 10:52:51.966 +0700,""
334767,phthalylsulfathiazole,2021-07-09 10:52:51.986 +0700,2021-07-09 10:52:51.986 +0700,""
334798,pirbuterol,2021-07-09 10:52:51.996 +0700,2021-07-09 10:52:51.996 +0700,""
334853,potassium iodide,2021-07-09 10:52:52.034 +0700,2021-07-09 10:52:52.034 +0700,""
334898,procaterol,2021-07-09 10:52:52.055 +0700,2021-07-09 10:52:52.055 +0700,""
334954,pyrantel,2021-07-09 10:52:52.081 +0700,2021-07-09 10:52:52.081 +0700,""
335012,resorcinol,2021-07-09 10:52:52.104 +0700,2021-07-09 10:52:52.104 +0700,""
335065,"rota virus, pentavalent, live, reassorted",2021-07-09 10:52:52.126 +0700,2021-07-09 10:52:52.126 +0700,""
335122,serum gonadotrophin,2021-07-09 10:52:52.144 +0700,2021-07-09 10:52:52.144 +0700,""
335161,sodium folinate,2021-07-09 10:52:52.158 +0700,2021-07-09 10:52:52.158 +0700,""
335211,sterculia,2021-07-09 10:52:52.178 +0700,2021-07-09 10:52:52.178 +0700,""
335257,sulfasalazine,2021-07-09 10:52:52.194 +0700,2021-07-09 10:52:52.194 +0700,""
335295,tapentadol,2021-07-09 10:52:52.213 +0700,2021-07-09 10:52:52.213 +0700,""
335335,technetium (99mtc) phytate,2021-07-09 10:52:52.227 +0700,2021-07-09 10:52:52.227 +0700,""
335383,terizidone,2021-07-09 10:52:52.241 +0700,2021-07-09 10:52:52.241 +0700,""
335431,thymosin alpha i,2021-07-09 10:52:52.263 +0700,2021-07-09 10:52:52.263 +0700,""
335468,tioxolone,2021-07-09 10:52:52.275 +0700,2021-07-09 10:52:52.275 +0700,""
335511,trametinib,2021-07-09 10:52:52.360 +0700,2021-07-09 10:52:52.360 +0700,""
335576,trypsin,2021-07-09 10:52:52.436 +0700,2021-07-09 10:52:52.436 +0700,""
335620,vandetanib,2021-07-09 10:52:52.479 +0700,2021-07-09 10:52:52.479 +0700,""
335726,thymol,2021-07-09 10:52:52.528 +0700,2021-07-09 10:52:52.528 +0700,""
333754,glycyl funtumin hydroclorid,2021-07-09 10:52:51.523 +0700,2021-07-09 10:52:51.523 +0700,""
335667,vitamin d3,2021-07-09 10:52:52.512 +0700,2021-07-09 10:52:52.512 +0700,"[""cholecalciferol"", ""colecalciferol""]"
333381,econazol,2021-07-09 10:52:51.379 +0700,2021-07-09 10:52:51.379 +0700,"[""econazole""]"
333338,dolasetron,2021-07-09 10:52:51.360 +0700,2021-07-09 10:52:51.360 +0700,""
333339,dolutegravir,2021-07-09 10:52:51.361 +0700,2021-07-09 10:52:51.361 +0700,""
333379,eberconazole,2021-07-09 10:52:51.379 +0700,2021-07-09 10:52:51.379 +0700,""
333428,epinastine,2021-07-09 10:52:51.402 +0700,2021-07-09 10:52:51.402 +0700,""
333477,ethadione,2021-07-09 10:52:51.420 +0700,2021-07-09 10:52:51.420 +0700,""
333530,famciclovir,2021-07-09 10:52:51.438 +0700,2021-07-09 10:52:51.438 +0700,""
333567,feprazone,2021-07-09 10:52:51.451 +0700,2021-07-09 10:52:51.451 +0700,""
333619,fluindione,2021-07-09 10:52:51.471 +0700,2021-07-09 10:52:51.471 +0700,""
333665,fondaparinux,2021-07-09 10:52:51.486 +0700,2021-07-09 10:52:51.486 +0700,""
333720,gemigliptin,2021-07-09 10:52:51.506 +0700,2021-07-09 10:52:51.506 +0700,""
333802,heptaminol,2021-07-09 10:52:51.541 +0700,2021-07-09 10:52:51.541 +0700,""
333871,idebenone,2021-07-09 10:52:51.576 +0700,2021-07-09 10:52:51.576 +0700,""
333917,insects,2021-07-09 10:52:51.597 +0700,2021-07-09 10:52:51.597 +0700,""
333957,iopamidol,2021-07-09 10:52:51.647 +0700,2021-07-09 10:52:51.647 +0700,""
334001,isradipine,2021-07-09 10:52:51.666 +0700,2021-07-09 10:52:51.666 +0700,""
334042,lanatoside c,2021-07-09 10:52:51.679 +0700,2021-07-09 10:52:51.679 +0700,""
334087,lignocaine,2021-07-09 10:52:51.696 +0700,2021-07-09 10:52:51.696 +0700,""
334134,lurasidone,2021-07-09 10:52:51.714 +0700,2021-07-09 10:52:51.714 +0700,""
334176,masoprocol,2021-07-09 10:52:51.746 +0700,2021-07-09 10:52:51.746 +0700,""
334235,mepenzolate,2021-07-09 10:52:51.790 +0700,2021-07-09 10:52:51.790 +0700,""
334272,metamfetamine,2021-07-09 10:52:51.803 +0700,2021-07-09 10:52:51.803 +0700,""
334323,methylthioninium chloride,2021-07-09 10:52:51.820 +0700,2021-07-09 10:52:51.820 +0700,""
334374,mitoguazone,2021-07-09 10:52:51.837 +0700,2021-07-09 10:52:51.837 +0700,""
334434,naloxegol,2021-07-09 10:52:51.858 +0700,2021-07-09 10:52:51.858 +0700,""
334480,nicacinamide,2021-07-09 10:52:51.874 +0700,2021-07-09 10:52:51.874 +0700,""
334526,nitrogen,2021-07-09 10:52:51.896 +0700,2021-07-09 10:52:51.896 +0700,""
334576,orciprenaline,2021-07-09 10:52:51.914 +0700,2021-07-09 10:52:51.914 +0700,""
334627,oxymetazoline,2021-07-09 10:52:51.933 +0700,2021-07-09 10:52:51.933 +0700,""
334680,pegfilgrastim,2021-07-09 10:52:51.953 +0700,2021-07-09 10:52:51.953 +0700,""
334737,pheneturide,2021-07-09 10:52:51.976 +0700,2021-07-09 10:52:51.976 +0700,""
334781,pioglitazone,2021-07-09 10:52:51.988 +0700,2021-07-09 10:52:51.988 +0700,""
334831,"poliomyelitis oral, trivalent, live attenuated",2021-07-09 10:52:52.007 +0700,2021-07-09 10:52:52.007 +0700,""
334887,pridinol,2021-07-09 10:52:52.048 +0700,2021-07-09 10:52:52.048 +0700,""
334939,prothipendyl,2021-07-09 10:52:52.073 +0700,2021-07-09 10:52:52.073 +0700,""
334990,raltitrexed,2021-07-09 10:52:52.091 +0700,2021-07-09 10:52:52.091 +0700,""
335035,rimexolone,2021-07-09 10:52:52.115 +0700,2021-07-09 10:52:52.115 +0700,""
335089,samarium (153sm) hydroxyapatite colloid,2021-07-09 10:52:52.133 +0700,2021-07-09 10:52:52.133 +0700,""
335141,sisomicin,2021-07-09 10:52:52.151 +0700,2021-07-09 10:52:52.151 +0700,""
335189,solifenacin,2021-07-09 10:52:52.168 +0700,2021-07-09 10:52:52.168 +0700,""
335234,sulconazole,2021-07-09 10:52:52.185 +0700,2021-07-09 10:52:52.185 +0700,""
335274,sultiame,2021-07-09 10:52:52.204 +0700,2021-07-09 10:52:52.204 +0700,""
335312,technetium (99mtc) etifenin,2021-07-09 10:52:52.217 +0700,2021-07-09 10:52:52.217 +0700,""
335355,teicoplanin,2021-07-09 10:52:52.233 +0700,2021-07-09 10:52:52.233 +0700,""
335419,thalidomide,2021-07-09 10:52:52.256 +0700,2021-07-09 10:52:52.256 +0700,""
335471,tiracizine,2021-07-09 10:52:52.276 +0700,2021-07-09 10:52:52.276 +0700,""
335529,triaziquone,2021-07-09 10:52:52.365 +0700,2021-07-09 10:52:52.365 +0700,""
335580,"tuberculosis, live attenuated",2021-07-09 10:52:52.437 +0700,2021-07-09 10:52:52.437 +0700,""
335624,"varicella, live attenuated",2021-07-09 10:52:52.482 +0700,2021-07-09 10:52:52.482 +0700,""
335663,vitamin b3,2021-07-09 10:52:52.511 +0700,2021-07-09 10:52:52.511 +0700,""
335715,zomepirac,2021-07-09 10:52:52.526 +0700,2021-07-09 10:52:52.526 +0700,""
333340,domiodol,2021-07-09 10:52:51.361 +0700,2021-07-09 10:52:51.361 +0700,""
333397,eltrombopag,2021-07-09 10:52:51.385 +0700,2021-07-09 10:52:51.385 +0700,""
333448,eribulin,2021-07-09 10:52:51.410 +0700,2021-07-09 10:52:51.410 +0700,""
333503,etizolam,2021-07-09 10:52:51.427 +0700,2021-07-09 10:52:51.427 +0700,""
333554,fenoverine,2021-07-09 10:52:51.444 +0700,2021-07-09 10:52:51.444 +0700,""
333606,flosequinan,2021-07-09 10:52:51.466 +0700,2021-07-09 10:52:51.466 +0700,""
333669,fosamprenavir,2021-07-09 10:52:51.488 +0700,2021-07-09 10:52:51.488 +0700,""
